ProbeName,FoldChange,Regulation,GeneSymbol,RNAlength,chrom,strand,txStart,txEnd,"2,treatednormalized","3,treatednormalized","4,treatednormalized","5,treatednormalized","6,treatednormalized","1,controlnormalized",p_value
ASHGV40033691,2.6510073,down,KCTD17,1607,chr22,+,37447775,37459430,3.6876411,4.814849,3.9799163,4.3400264,5.005049,5.772037,4.567489416788012e-4
ASHGV40046183,3.2283059,down,ETV1,6824,chr7,-,13930855,14029642,12.127798,12.512708,7.0663176,4.795178,11.248847,11.240947,0.30253398366019035
ASHGV40055956,4.521402,down,SH3PXD2A,11264,chr10,-,105353783,105615164,4.4149885,6.3700094,4.430137,3.0736554,5.3861237,6.911753,0.004195205473737833
ASHGV40049590,18.0230941,down,DKFZp761D112,2554,chr8,-,89044236,89046790,6.5450926,11.612016,5.810708,4.4105434,9.964686,11.840384,0.01460075558730479
ASHGV40019661,4.1133126,down,INPP5K,3001,chr17,-,1397870,1420182,9.036791,8.9965315,9.529415,8.503073,8.097171,10.872897,3.297330990229711e-5
ASHGV40057195,2.1139165,down,HIST1H2AI,469,chr6,+,27775976,27776445,7.632937,8.234931,6.607372,8.852775,8.532888,9.052099,0.0259693635305631
ASHGV40039394,3.0289492,down,PCDH10,8450,chr4,+,134070444,134115765,3.6773465,8.427036,5.169023,3.3963768,3.4134707,6.415468,0.13449211639495912
ASHGV40031655,2.7400618,down,PKIG,1201,chr20,+,43160421,43247678,7.9388003,7.4712543,7.0831556,7.8220987,9.278244,9.372919,0.004436305655948581
ASHGV40006467,4.1798791,down,HRAS,1061,chr11,-,532241,535550,10.183602,10.569412,10.40507,11.337561000000001,10.863319,12.735254,6.715589591428687e-6
ASHGV40035961,2.6436354,down,GNAI2,2258,chr3,+,50273588,50296786,10.41863,12.16677,11.37668,11.626245,11.008399,12.721868,0.00139496129140498
ASHGV40048965,5.9045104,down,PSD3,11687,chr8,-,18384812,18871196,9.561289,9.90701,11.803038,9.80629,6.9236608,12.162075,0.011084593281480263
ASHGV40024482,5.4229753,down,ZNF404,1868,chr19,-,44376514,44384288,9.28599,9.121599,9.229819,7.490142,2.324807,9.929556,0.10490545127737987
ASHGV40042933,7.0544583,down,SLC22A23,6159,chr6,-,3269206,3456793,7.3840413,9.735966,7.1918917,8.920051,8.462851,11.1574955,3.533741386255843e-4
ASHGV40031535,4.6118749,down,MMP24,4344,chr20,+,33814538,33864804,2.5104506,3.3869228,2.7875407,6.245222,6.691617,6.529704,0.038153501858002425
ASHGV40017146,12.094118,down,ARNT2,6576,chr15,+,80696691,80890277,4.54755,3.039176,5.220271,5.0278087,5.739216,8.311038,5.180888079459834e-5
ASHGV40005623,2.9877421,down,OXCT2,1824,chr1,-,40235196,40237020,7.073306,7.3330584,7.8814874,8.780659,8.368551,9.466468,0.0010606950737354105
ASHGV40039154,2.4343561,down,TIGD2,2101,chr4,+,90033967,90036052,10.394584,11.174705,11.872501,11.054071,11.209668,12.424646,6.022009852342605e-4
ASHGV40008425,2.0392038,down,SLC35D1,6475,chr1,-,67465014,67520080,8.690746,8.877029,10.544149,10.443668,9.646458,10.668416,0.028002455206288544
ASHGV40031199,2.2656401,down,NRSN2,2402,chr20,+,327369,335512,8.2819805,8.084306,8.889004,8.145978,7.312978,9.322768,0.0015703753722065828
ASHGV40049510,2.2026016,down,MRPS28,724,chr8,-,80831094,80942506,9.751275,10.549179,8.721927,10.321551,9.550655,10.918126000000001,0.007493068640498976
ASHGV40003108,2.6370932,down,SPAG11A,756,chr8,+,7705401,7721319,3.0317116,4.6438293,3.4874825,2.8288453,3.5580351,4.9089293,0.002153860262067774
ASHGV40041316,2.2829222,down,AHRR,5622,chr5,+,304290,438405,4.210022,4.994569,4.465035,3.957283,5.835549,5.8833733,0.007271195810730306
ASHGV40024484,2.3632935,down,ZNF45,3903,chr19,-,44416775,44439411,9.838239,10.288455,10.639795,10.550527,10.054195,11.515041,3.393864058509225e-5
ASHGV40030195,2.3688594,down,MRPL44,1772,chr2,+,224822120,224832431,8.018211,9.412815,8.291808,7.9078,8.271858,9.624691,0.001673244342453676
ASHGV40036751,17.3980803,down,ARL14,1335,chr3,+,160394947,160396235,8.503664,2.753132,2.7646437,2.3474622,2.324807,7.859598,0.00871444965850548
ASHGV40043806,2.8279539,down,RNGTT,4841,chr6,-,89319615,89673348,8.65215,8.860484,7.724124,9.186204,8.633355,10.111022,2.6818340617778115e-4
ASHGV40053449,2.9506128,down,PBX3,2911,chr9,+,128509616,128729655,8.238419,13.327078,11.235046,9.453284,8.57772,11.727324,0.13736494952385414
ASHGV40035796,3.2757435,down,C3orf35,1558,chr3,+,37440967,37476988,6.514844,5.1794243,5.2402043,5.5739594,6.345986,7.482706,2.7693991864769006e-4
ASHGV40024716,5.4900904,down,ZNF649,3234,chr19,-,52392487,52408305,10.311083,9.541337,6.2718835,9.825002,6.35476,10.917643,0.024117229677300768
ASHGV40027167,9.1398721,down,RFX8,1729,chr2,-,102013822,102091165,2.3348548,4.8969903,2.3490496,4.6723447,2.7474382,6.5923095,5.169398381855199e-4
ASHGV40022878,59.2084023,down,SERPINB4,1787,chr18,-,61304492,61311553,3.1458452,2.3294015,3.625934,2.3474622,2.324807,8.64242,1.98352463868212e-8
ASHGV40022847,2.4366445,down,LMAN1,4848,chr18,-,56995055,57026508,10.471717,9.71022,8.748099,9.166925,10.147455,10.933779,0.003481672266237537
ASHGV40053196,2.0601092,down,NCBP1,5381,chr9,+,100395704,100436029,11.270514,12.098651,11.383199,11.254328,10.974034,12.438866,5.454629548495053e-4
ASHGV40032815,2.2579738,down,XKR3,1700,chr22,-,17264305,17302584,2.3348548,8.882374,3.4786286,2.3474622,2.6720448,5.1181016,0.37551679139766536
ASHGV40013751,2.4834646,down,GRK1,2100,chr13,+,114321596,114438637,5.1747894,7.0333366,5.086089,6.028856,6.013915,7.1797514,0.005921755774226845
ASHGV40053240,2.6145745,down,SMC2,5983,chr9,+,106856540,106903700,11.870174,13.005716,12.949282,12.18598,13.046982,13.998203,4.6234768112274213e-4
ASHGV40009916,2.8035351,down,WNT10B,2370,chr12,-,49359122,49365641,4.884177,4.090374,4.8032727,4.7356467,4.772397,6.1444206,6.597854585757159e-6
ASHGV40047895,3.5820334,down,LANCL2,4353,chr7,+,55433140,55501435,11.174942,12.520975,9.910822,12.233887,11.206325,13.250169,0.004006581344933051
ASHGV40032356,2.4460515,down,ICOSLG,3320,chr21,-,45646709,45660887,6.21859,5.481553,5.582055,6.1719437,5.4730444,7.075892,5.9870493293499576e-5
ASHGV40011920,4.106535,down,TXNRD1,3869,chr12,+,104609556,104744085,9.991563,13.959628,10.322417,11.463878,9.872356,13.15989,0.028343753740843178
ASHGV40023523,9.6788398,down,RP11-41O4.1,815,chr18,+,68002674,68019695,2.8904681,3.6461816,2.6776135,2.3474622,5.498084,6.686796,3.9995084454829484e-4
ASHGV40017059,2.007823,down,CSK,2755,chr15,+,75074424,75095539,8.351957,9.464552,9.667786,9.394215,4.1711946,9.215573,0.3597893571190136
ASHGV40022848,75.7375034,down,CCBE1,6276,chr18,-,57098170,57364644,3.6831052,6.950271,2.4381998,2.3474622,2.324807,9.791705,1.0909018714981949e-4
ASHGV40045584,3.6399576,down,KPNA5,2172,chr6,+,117002366,117063030,8.751759,7.3321857,7.79737,7.222376,7.803231,9.645306,1.2369474769860337e-4
ASHGV40006654,2.5920307,down,RNF141,4084,chr11,-,10533224,10562774,10.497833,9.620726,8.733542,10.073205,10.197835,11.198711,0.002071535423336616
ASHGV40034934,2.128493,down,C3orf36,1683,chr3,-,133646989,133648656,3.2408972,2.3294015,5.0008645,4.82831,2.324807,4.6346884,0.09908094824826913
ASHGV40037623,5.1504897,down,ADAMTS3,5836,chr4,-,73146685,73434516,10.202357,12.366682,9.04809,8.666227,8.152621,12.051905,0.01354044794867297
ASHGV40017333,4.5940641,down,NR2F2,5110,chr15,+,96874110,96883492,10.02534,10.650626,10.576125,10.282394,9.85981,12.47863,5.27449609934645e-7
ASHGV40027664,2.302336,down,SCN1A,8133,chr2,-,166845669,166930149,2.3348548,3.8428483,3.4332118,3.544392,5.0677137,4.8477025,0.025152983132651262
ASHGV40042190,9.9501044,down,ARL14EPL,642,chr5,+,115387162,115394827,2.7959828,5.172725,4.0528526,4.0842304,2.9828959,7.132449,5.7267630090451425e-5
ASHGV40011128,2.8178677,down,PLEKHA5,4356,chr12,+,19282625,19529333,9.274698,10.489129,9.385979,9.7818575,9.831612,11.247259,1.1289914940317129e-4
ASHGV40021476,2.2377648,down,KSR1,4552,chr17,+,25799035,25950718,6.0164595,5.6986227,4.8286924,5.8210344,5.0047874,6.6359777,0.001119286302263875
ASHGV40026928,6.2786399,down,EXOC6B,2594,chr2,-,72406443,73053177,7.5844707,6.562659,6.741007,6.7171965,6.6858764,9.508694,5.303055062322434e-7
ASHGV40043751,2.8619993,down,FAM46A,5617,chr6,-,82455446,82462428,7.9027224,10.55175,8.132375,9.065604,10.512022,10.749918,0.027706388326681108
ASHGV40032839,3.3683383,down,CLTCL1,5542,chr22,-,19166986,19279239,6.8881683,6.498755,6.3138885,7.5644355,6.6131024,8.527707,4.235484048120111e-5
ASHGV40026106,2.3617832,down,PADI1,3847,chr1,+,17531620,17572501,3.7207751,4.570691,3.1280098,4.281025,3.6591465,5.111806,0.001184048195823499
ASHGV40037205,8.4063022,down,PSAPL1,4700,chr4,-,7432020,7436700,3.865652,4.825382,8.517536,4.448248,6.5655704,8.715949,0.0067466270127866275
ASHGV40012320,2.1962636,down,MICU2,1947,chr13,-,22066827,22178355,12.581007,12.89937,12.97406,12.767971,14.236981,14.226929,0.004799372722873407
ASHGV40021535,2.4214075,down,CPD,9060,chr17,+,28705941,28796675,9.873537,9.571136,8.1490755,9.197696,9.482721,10.530679,0.0026158527070476844
ASHGV40029052,2.7005759,down,POLE4,710,chr2,+,75185774,75196859,13.501456,15.1738,13.0411415,13.692688,12.952619,15.105608,0.007157595611953436
ASHGV40035802,2.2531762,down,OXSR1,4525,chr3,+,38207025,38296979,8.019869,8.507114,7.0152454,8.547085,8.526276,9.295078,0.00402020792995277
ASHGV40024749,9.9905616,down,ZNF415,2313,chr19,-,53611131,53636173,10.953405,9.994533,3.8972847,4.5243034,10.8142,11.357311,0.06786000267160892
ASHGV40000087,2.1072391,down,ZNF780A,3689,chr19,-,40578898,40596810,12.240617,11.759399,10.010412,12.055779,11.475573,12.58371,0.026563243544867114
ASHGV40010424,4.4487037,down,USP44,4035,chr12,-,95910335,95945266,8.594054,2.5052707,2.6893713,8.164586,8.753078,8.294657,0.17590041759535463
ASHGV40048564,2.3735283,down,MGAM,6513,chr7,+,141695678,141806547,4.466618,4.1502476,4.316241,3.893813,4.981674,5.608752,1.297834611386041e-4
ASHGV40050806,72.2846444,down,RP11-383H13.1,485,chr8,+,72740401,72914640,7.297298,2.3294015,2.3237648,2.3474622,2.324807,9.500164,2.5441724118175805e-4
ASHGV40026424,3.660259,down,WDR35,6957,chr2,-,20110028,20189884,6.235908,6.709915,6.136851,6.6713533,7.091914,8.441134,4.78349567262576e-6
ASHGV40023158,3.4794329,down,TUBB6,2078,chr18,+,12308057,12326615,10.183914,9.835991,10.200258,10.100043,8.702348,11.603363,2.1998490028842378e-4
ASHGV40045661,3.3741543,down,AKAP7,2943,chr6,+,131456825,131604675,8.61101,7.9883623,6.57655,8.722984,8.066049,9.747517,0.00178626267570305
ASHGV40051656,2.7373299,down,APTX,2010,chr9,-,32972603,33001639,12.150219,12.1454,10.7248535,11.964043,12.006638,13.251,6.750753003987301e-4
ASHGV40008840,3.0887084,down,RELT,3520,chr11,+,73087712,73108519,2.3348548,3.7247653,2.3237648,4.413444,3.0433702,4.7950435,0.003865591184299919
ASHGV40032885,2.2041717,down,THAP7,1271,chr22,-,21354060,21356404,6.450999,6.3706465,6.059555,7.327318,6.2583385,7.633608,8.0653333115224e-4
ASHGV40057058,6.0588366,down,FCMR,3109,chr1,-,207076630,207095378,6.7326307,10.337041,7.6483693,7.541081,7.117559,10.474377,0.003518607194856307
ASHGV40033578,3.0905280999999998,down,CCDC117,3937,chr22,+,29168661,29185289,9.664515,10.10341,8.1825310000000009,10.424094,9.602863,11.223336,0.0028314517609516997
ASHGV40030923,4.8369168,down,OCSTAMP,1958,chr20,-,45169669,45179213,4.3495593,4.1977425,3.4133468,4.045644,3.0919938,6.093745,1.3397046774199506e-5
ASHGV40046029,3.1702245,down,C6orf70,1898,chr6,+,170153959,170181617,12.400973,12.271287,12.063358,12.338568,12.089374,13.897297,7.51369300570133e-9
ASHGV40009094,2.1052503,down,AP000889.3,972,chr11,+,107462470,107463949,2.3348548,4.0327945,3.9368465,4.285308,3.7402194,4.7399964,0.014215016583196297
ASHGV40044316,2.3883088,down,EZR,3172,chr6,-,159186772,159239340,14.519972,15.059373,13.105784,14.531664,12.432975,15.185943,0.034930953325254
ASHGV40028218,4.1882266,down,USP40,5623,chr2,-,234384164,234474236,7.760542,9.242124,9.260728,8.686702,7.6146665,10.579292,3.821646920239792e-4
ASHGV40033424,2.9741203,down,RANBP1,1137,chr22,+,20104946,20114880,9.505747,10.046559,7.513052,10.192076,9.449741,10.913898,0.011222615368634222
ASHGV40036064,2.0403538,down,SYCP1,3529,chr1,+,115397423,115537990,4.3985295,4.971709,4.527368,5.810708,4.8713903,5.9447603,0.003173630827846677
ASHGV40018610,2.3839206,down,TNFRSF12A,1048,chr16,+,3070312,3072383,14.173976,14.092206,13.952798,13.56463,12.390104,14.888079,0.005104327713409352
ASHGV40040946,2.0169612,down,YIPF5,3212,chr5,-,143537722,143550278,11.9274235,13.012617,12.109313,13.118544,12.553741,13.556511,0.0026899630395203207
ASHGV40007057,2.0111236,down,SYT7,6188,chr11,-,61281187,61348344,6.4494867,4.7377243,4.745353,6.0311213,5.622501,6.525239,0.018649969623491983
ASHGV40007562,8.559203,down,CARD17,466,chr11,-,104963195,104972158,4.3577557,11.203914,10.658197,7.552988,9.266163,11.70528,0.03659307760250398
ASHGV40037511,10.0568406,down,KDR,6055,chr4,-,55944425,55991762,2.3348548,4.7879224,2.3237648,2.8438268,2.324807,6.2531404,1.1444509330941128e-4
ASHGV40010576,2.1763669,down,GIT2,5643,chr12,-,110367606,110434194,8.335256,10.339451,9.501587,9.601332,9.273495,10.532146,0.008359143355037329
ASHGV40033048,11.7645546,down,SELM,739,chr22,-,31500762,31503551,7.535533,7.541894,9.210806,8.059497,6.781431,11.382207,2.0935088652624316e-5
ASHGV40050758,4.0572996,down,DNAJC5B,1398,chr8,+,66933790,67012755,5.762886,2.3294015,2.9626577,2.3474622,2.8622184,5.273445,0.013523166490187057
ASHGV40044095,49.8079297,down,VNN1,3844,chr6,-,133001996,133035194,2.3348548,5.293669,4.129442,5.351373,3.0287535,9.665922,1.3676053868976589e-5
ASHGV40000433,2.7584889,down,ZNF23,3263,chr16,-,71481502,71496126,5.290535,7.1047063,5.3047595,6.315759,4.9925094,7.265532,0.006014119744966886
ASHGV40034358,8.5094091,down,CDHR4,2514,chr3,-,49828166,49837268,2.3348548,3.6335137,2.479064,2.3474622,2.324807,5.7129993,1.9324677419885267e-6
ASHGV40042633,2.0430571,down,UBLCP1,2410,chr5,+,158690088,158713048,8.777709,10.47118,7.7321863,10.122565,10.145582,10.480574,0.0821558993909603
ASHGV40023706,2.9640036,down,LMNB2,4644,chr19,-,2428162,2456966,7.806898,8.520752,7.102233,8.415825,8.089876,9.554664,2.7065602890248596e-4
ASHGV40040940,2.3308475,down,NR3C1,6784,chr5,-,142657495,142783254,10.051241,12.996917,11.772302,12.316039,11.822313,13.012617,0.03676767339989898
ASHGV40040289,2.5899908,down,ERCC8,2044,chr5,-,60169658,60240905,10.573853,10.741832,11.300713,10.599971,8.984651,11.813151,0.0075226658175165
ASHGV40035967,2.2350374,down,CYB561D2,1414,chr3,+,50388125,50391496,8.92768,10.552704,8.078028,10.595923,10.52319,10.895804,0.056547923695326296
ASHGV40029885,2.016843,down,GULP1,3512,chr2,+,189156395,189460652,10.290124,11.596119,8.37701,11.039465999999999,11.124987,11.49764,0.11217195521497869
ASHGV40032998,2.9457092,down,PITPNB,2981,chr22,-,28247656,28315294,9.103499,11.067568,9.302156,11.476202,10.78794,11.906088,0.011868145561088846
ASHGV40047057,7.9219497,down,AASS,5887,chr7,-,121713597,121784344,9.509798,9.537075,8.196114,5.7809153,9.713855,11.533407,0.003850487854323486
ASHGV40035250,4.1324799,down,NCEH1,4284,chr3,-,172348434,172429008,8.137533,9.499057,8.870825,8.562194,8.954297,10.851789,1.7133310930672702e-5
ASHGV40032903,3.4693495,down,PPM1F,5199,chr22,-,22273791,22307250,8.324682,10.026293,8.321122,9.851085,9.430977,10.985497,0.0012149703515094575
ASHGV40021335,3.4725557,down,HS3ST3B1,5416,chr17,+,14204366,14252721,6.1700296,6.8707204,3.4950888,2.3474622,4.7862983,6.5299177,0.06304740892237815
ASHGV40023399,2.4329983,down,POLI,6074,chr18,+,51795848,51824604,10.9009905,10.306078,9.912277,9.186643,10.20318,11.384569,0.0017859361094954714
ASHGV40007431,4.2163999,down,CCDC89,2434,chr11,-,85394886,85397320,4.427059,6.8187995,9.336153,6.0324183,6.4945216,8.697802,0.030799295443386495
ASHGV40013242,3.5667095,down,WBP4,2354,chr13,+,41635696,41658139,10.949702,10.71247,10.473252,10.683012,9.7556305,12.349407,1.882192644584479e-5
ASHGV40013159,3.1751624,down,ALOX5AP,921,chr13,+,31309644,31338565,5.429723,5.0538044,4.043871,5.247249,6.1024656,6.842253,0.0010554574323325815
ASHGV40009073,2.4098634,down,DYNC2H1,13678,chr11,+,102980159,103350591,10.05046,9.023348,9.974231,9.610747,10.103957,11.0215,2.3456000943083334e-4
ASHGV40005561,2.4923077,down,ZNF487,1347,chr10,+,43932281,43991517,7.855109,8.336032,6.981989,7.478713,7.9370184,9.0352545,4.2592631732355895e-4
ASHGV40057116,2.1305761,down,DHFR,3932,chr5,-,79922044,79950800,11.448924,13.340904,12.046824,11.513594,12.486736,13.25864,0.014101217418862843
ASHGV40030866,2.2964783,down,JPH2,4802,chr20,-,42740336,42816218,5.666441,8.520294,3.7104104,8.820121,5.1843944,7.5797553,0.26023979711243017
ASHGV40037196,3.0318606,down,AC093323.1,408,chr4,-,6693781,6694189,5.9477296,7.0400896,6.4628677,6.6577044,6.5575066,8.133383,1.732035402161343e-5
ASHGV40005680,4.6947676,down,BICC1,5486,chr10,+,60272903,60591197,5.7775793,9.110504,9.56788,12.692542,8.909136,11.442582,0.07675835636581071
ASHGV40008067,3.5273342,down,TUB,6175,chr11,+,8102908,8127654,6.424085,5.2008724,4.1714973,5.2754836,5.7787304,7.188712,0.0011900542098453454
ASHGV40043698,2.1558067,down,KHDC1,1443,chr6,-,73951037,74019938,12.071383,11.850189,11.824718,11.213725,12.772581,13.054747,0.0022356805711036343
ASHGV40000086,5.3170654,down,CCDC144A,5830,chr17,+,16593638,16678313,3.9400544,5.4774666,4.3063145,3.7737164,2.324807,6.375102,0.0014284750864509228
ASHGV40045931,3.8810591,down,MAP3K4,5662,chr6,+,161412758,161538417,9.712416,11.060437,8.701089,10.184321,10.47547,11.983197,0.0011507266935258387
ASHGV40023201,6.8597662,down,GATA6,3770,chr18,+,19749403,19782491,8.830344,8.5551405,6.7586665,8.674354,7.887313,10.919323,8.488402563545007e-5
ASHGV40031761,4.5524185,down,PTPN1,3573,chr20,+,49126857,49201300,11.056188,12.530953,12.128258,12.571454,12.593156,14.362635,7.11189028593375e-5
ASHGV40018099,34.7489828,down,ATP6V1G3,645,chr1,-,198492351,198510075,4.774407,5.909689,2.3237648,5.395843,2.324807,9.264601,1.5408897172418056e-4
ASHGV40021147,2.1340406,down,SMTNL2,2285,chr17,+,4487833,4511614,4.2293057,4.268682,4.8765187,4.5609045,4.575634,5.5957966,1.4827899916599963e-5
ASHGV40008954,2.1449775,down,EED,2476,chr11,+,85955425,85989852,13.195721,14.29801,13.750356,13.3354845,13.561196,14.729116,4.4371358706310027e-4
ASHGV40010368,2.409477,down,POC1B,3251,chr12,-,89813497,89920039,8.382156,9.014029,8.111131,7.418393,9.097866,9.673435,0.0034181886490390217
ASHGV40009998,4.5206368,down,KRT79,2144,chr12,-,53215230,53228077,4.369229,4.859951,5.1320934,4.842725,4.701844,6.9576945,1.1568072927164693e-7
ASHGV40006363,2.7663336,down,FANK1,1395,chr10,+,127585107,127698161,7.741868,6.2316628,7.9152365,6.6817913,6.1567507,8.413437,0.004293617155481967
ASHGV40010382,5.4377205,down,EPYC,1553,chr12,-,91357455,91398803,5.0381823,2.3294015,4.092244,3.7552412,5.0830245,6.5026207,0.0012856453329107669
ASHGV40052313,3.1877662,down,HSPA5,3973,chr9,-,127997126,128003666,12.875994,11.095034,12.607923,13.12612,12.96408,14.206376,0.0019290532852400267
ASHGV40026980,27.2310536,down,LRRTM4,3167,chr2,-,76974849,77749502,3.1929095,3.066752,2.3237648,2.3474622,2.324807,7.41832,8.88529349070369e-9
ASHGV40034377,2.2553976,down,TUSC2,1705,chr3,-,50362339,50365669,10.78794,11.456511,9.439679,11.432814,10.838197,11.96441,0.0125450376932512
ASHGV40053962,2.6070683,down,SLC9A7,10038,chrX,-,46458685,46618607,8.376144,8.87343,8.475064,8.980329,8.079391,9.9393,3.1761336372363783e-5
ASHGV40020392,2.4948327,down,DUSP3,4139,chr17,-,41843488,41856368,6.8257732,5.864422,6.1524515,6.100509,5.792947,7.4661636,9.099593964586545e-5
ASHGV40001377,2.4874629,down,RPS12,532,chr6,+,133135707,133138703,14.553904,14.117097,10.572029,12.639069,14.329851,14.557065,0.1164909980557748
ASHGV40008466,2.8593992,down,FAM111B,3574,chr11,+,58874657,58894888,5.153803,6.5299177,5.295606,6.0671115,4.9602165,7.117043,9.590767273110005e-4
ASHGV40020023,2.4501135,down,NATD1,4787,chr17,-,21142183,21156578,12.589441,10.803853,13.033403,10.732798,12.475242,13.219796,0.027885988700188248
ASHGV40007500,2.5767236,down,CCDC82,2746,chr11,-,96085928,96123083,12.533583,13.027295,13.587922,12.606747,11.989359,14.114519,9.117930412506434e-4
ASHGV40040906,4.2323014,down,CD14,1648,chr5,-,140011312,140013035,7.5073442,11.41434,12.111544,9.674577,8.386898,11.900383,0.04411039516810002
ASHGV40039352,13.9682341,down,FGF2,6774,chr4,+,123747862,123819390,6.2275333,14.099609,11.64813,9.049348,10.248401,14.058682,0.01986876368215185
ASHGV40020338,2.8323248,down,NT5C3B,1430,chr17,-,39981333,39992523,15.8515415,14.473373,14.207341,14.393473,15.724258,16.431984,0.0028015368765872636
ASHGV40022230,6.0422524,down,SMIM6,842,chr17,+,73642645,73644057,4.2453065,4.554349,6.9629426,7.826107,6.7477627,8.66238,0.006254903713714288
ASHGV40039422,2.1010662,down,NAA15,5554,chr4,+,140222675,140311935,9.922277,10.918802,8.977196,10.397299,9.869198,11.088076,0.010391927190793605
ASHGV40034283,4.5749098,down,MYL3,942,chr3,-,46899356,46904973,9.628295,9.2714405,10.410107,9.562634,10.120747,11.992388,5.101968609474913e-6
ASHGV40021659,3.1982931,down,SOCS7,7978,chr17,+,36508006,36561846,4.2262015,5.613863,5.0509624,5.1757517,7.0075192,7.0921617,0.0063140024752329415
