ProbeName,FoldChange,Regulation,GeneSymbol,RNAlength,chrom,strand,txStart,txEnd,"2,treatednormalized","3,treatednormalized","4,treatednormalized","5,treatednormalized","6,treatednormalized","1,controlnormalized",p_value
ASHGV40053114,5.2699415,down,LINC00484,2941,chr9,+,93921854,93927858,2.3348548,2.6047344,2.3237648,2.3474622,2.324807,4.7849116,7.94119E-11
ASHGV40009422,2.0555525,down,RP11-283I3.6,3170,chr12,-,383119,386289,11.013006,10.816345,10.268401,9.838638,10.926059,11.612016,0.001694914
ASHGV40037918,2.0781989,down,LOC101929762,1913,chr4,-,120113927,120133799,5.2010875,3.5595388,6.2335844,5.388802,5.644132,6.2607627,0.045806876
ASHGV40060242,2.3528903,down,uc.280,220,chr9,-,128678005,128678225,2.5774956,5.5901318,4.3746705,2.3474622,3.8956745,4.991521,0.07266359
ASHGV40009344,2.0080618,down,RP11-290M5.4,243,chr1,-,86044182,86044425,5.521804,7.4210477,7.256825,8.704374,7.962241,8.379062,0.092933083
ASHGV40010099,2.2392344,down,LRP1-AS,425,chr12,-,57540272,57541402,2.3348548,3.3364034,3.9658318,2.6817734,3.8223307,4.3912444,0.006284521
ASHGV40009542,2.4046061,down,G016787,3929,chr12,-,8115652,8119581,9.695928,9.518258,11.888201,10.254784,11.913661,11.919967,0.041927896
ASHGV40016455,5.6512615,down,G029099,3267,chr15,-,101298911,101305240,2.3348548,2.3294015,2.3237648,2.3474622,2.324807,4.830631,8.96999E-20
ASHGV40016446,2.5408753,down,SPATA41,3176,chr15,-,100884661,100890923,5.060054,2.706537,6.82766,3.1468947,3.3471615,5.562987,0.116763197
ASHGV40047945,2.1876166,down,G076224,7006,chr7,+,64734216,64782908,4.625181,5.8062325,5.690444,5.0757656,6.9167404,6.7522326,0.019511182
ASHGV40055689,2.1466578,down,G010341,3143,chr10,-,80191574,80218034,8.104778,7.155678,7.625363,7.120329,7.6351557,8.630353,0.000297917
ASHGV40043378,2.1613173,down,DQ591995,1470,chr6,-,34252326,34253796,13.301179,12.692666,12.034765,13.7655525,14.939103,14.458564,0.054133353
ASHGV40001728,6.1916006,down,CTC-558O2.1,579,chr5,+,168133931,168137086,5.207271,5.2944984,5.0511336,5.927181,5.128784,7.952086,1.60369E-07
ASHGV40020086,2.6430394,down,G033675,808,chr17,-,27047743,27050383,5.086789,6.749921,4.348519,6.6590714,5.818302,7.1347184,0.015875051
ASHGV40049030,2.5488713,down,G079924,1862,chr8,-,24740675,24742537,4.036996,5.2554493,4.588585,4.805461,5.638936,6.214944,0.001191748
ASHGV40045003,2.2773975,down,G070749,5303,chr6,+,38607826,38613129,5.822406,5.186465,6.4571905,5.2276564,7.2266665,7.171463,0.015473878
ASHGV40015026,4.9863405,down,XLOC_010839,212,chr14,+,56776789,56777445,2.6219835,3.680221,4.166192,3.0789518,4.2645717,5.8803654,7.99975E-05
ASHGV40020542,9.0260023,down,RP11-893F2.13,547,chr17,-,48235693,48238637,4.735838,2.4569385,2.8304186,2.3474622,2.324807,6.11318,0.000121252
ASHGV40000553,2.4656679,down,RP11-523O18.1,474,chr10,+,50192608,50226942,4.5448036,4.7944345,4.738416,4.858882,5.1029463,6.109875,5.33382E-07
ASHGV40023354,3.664967,down,G037396,974,chr18,+,44677255,44681503,3.8459578,2.3294015,4.179234,2.3474622,5.118532,5.4379177,0.008616244
ASHGV40001588,6.7524468,down,RP11-17E2.2,1874,chr4,+,21950637,22331953,2.3348548,2.3294015,2.3237648,5.593084,2.3645396,5.7445393,0.002866948
ASHGV40045104,41.2035958,down,GSE61474_XLOC_053060,864,chr6,+,45633019,45634581,4.6726074,7.273483,4.817281,8.2444515,5.1651654,11.399296,7.61892E-05
ASHGV40044947,2.145398,down,G070552,10405,chr6,+,34215603,34256202,9.913749,9.075266,8.996798,10.206062,11.795816,11.0987835,0.061524847
ASHGV40023202,2.9013888,down,RP11-627G18.4,366,chr18,+,19793740,19807992,4.3320227,2.622715,2.875322,3.547209,3.1885955,4.8499165,0.000868096
ASHGV40042929,2.3513875,down,RP1-40E16.12,850,chr6,-,3068278,3069128,10.0131855,9.728699,10.097908,11.799813,10.125268,11.586487,0.010115613
ASHGV40059420,2.3149167,down,XLOC_005110,2482,chr5,-,180253815,180259101,6.5676527,6.7975864,8.641826,7.1184955,6.821713,8.400415,0.01183661
ASHGV40019917,2.3772583,down,AC005703.2,343,chr17,-,15179878,15182794,2.3348548,2.3294015,3.8727708,2.3474622,2.324807,3.8911579,0.003636248
ASHGV40046521,7.2305227,down,G006958,3495,chr1,+,221066165,221233625,4.831792,4.448313,2.6558182,2.7443705,3.5098891,6.4921365,0.000189003
ASHGV40010144,2.2273389,down,XLOC_l2_003401,273,chr12,-,62072121,62076090,4.2440586,4.2829366,5.1083775,4.318795,4.9375854,5.7336717,0.000237246
ASHGV40010352,15.4542117,down,G019367,1496,chr12,-,88071934,88101235,2.5564332,3.2653885,2.3237648,2.3474622,2.324807,6.5134993,2.03337E-08
ASHGV40016165,2.1184456,down,TYRO3P,864,chr15,-,76551629,76552493,8.368659,7.9493375,8.626815,8.6169615,7.5897117,9.313303,0.000674097
ASHGV40050547,10.0485031,down,G080397,2253,chr8,+,39146900,39154689,2.587988,2.9081097,2.7819078,3.2663047,3.4877203,6.3353148,3.53265E-08
ASHGV40008220,2.7607124,down,RP11-22P4.1,687,chr11,+,28373653,28548588,8.30992,6.992034,5.857402,5.9113846,7.4847765,8.376144,0.014169768
ASHGV40045644,2.0721701,down,RP11-527F13.1,583,chr6,+,126498338,126523385,6.482927,6.1448345,6.1756334,6.299836,6.246932,7.321175,1.10934E-07
ASHGV40058386,6.9021909,down,G036823,1851,chr18,+,19785550,19788930,5.4998426,3.1647685,3.0492923,4.30614,4.1338162,6.8178263,0.000241721
ASHGV40057964,5.3440536,down,G006455,13099,chr1,-,205404012,205417439,8.977588,7.7412086,12.002476,9.45253,8.415825,11.73586,0.010619638
ASHGV40034751,25.0174944,down,LINC01279,5176,chr3,-,112315640,112320816,9.115403,9.753664,9.242124,11.47988,9.202787,14.403637,6.11008E-06
ASHGV40022575,9.3487971,down,GATA6-AS1,1788,chr18,-,19746858,19748929,7.0983357,5.2985616,4.535877,6.235374,5.498838,8.958178,7.5847E-05
ASHGV40007637,4.6468175,down,LOC101928847,1959,chr11,-,112830002,112834182,5.097027,9.453514,5.193264,7.666432,9.289748,9.55624,0.047773055
ASHGV40035521,2.5882827,down,G059571,4980,chr3,-,197579445,197584678,4.28539,5.155973,4.5908756,4.290581,4.177747,5.8721085,5.6585E-05
ASHGV40060052,3.1579961,down,uc.195,273,chr6,-,97663355,97663628,2.6675677,3.6860394,5.230357,6.7790556,4.7505364,6.2817206,0.0446939
ASHGV40059039,6.4451456,down,G080206,1509,chr8,-,33100465,33133395,6.664261,7.0116816,6.9607034,7.2985153,6.426889,9.560623,9.68115E-08
ASHGV40017683,3.6201463,down,MIR3179-3,543,chr16,-,18505165,18505708,10.214453,8.870583,8.302357,10.537244,7.650523,10.97108,0.009905784
ASHGV40044376,35.1049376,down,LINC00473,1123,chr6,-,166337535,166401527,2.3348548,3.517731,3.5115192,2.3474622,5.659425,8.6078005,2.88759E-05
ASHGV40044630,3.8664721,down,GSE61474_XLOC_052444,344,chr6,+,14284423,14337176,2.3348548,3.3040435,3.7297685,3.470714,6.7345967,5.8658133,0.030434115
ASHGV40041890,2.8059743,down,CTC-365E16.1,2289,chr5,+,71656516,71658805,8.199769,9.013192,9.142063,8.473911,8.553856,10.16506,2.81773E-05
ASHGV40032886,4.8106041,down,TUBA3FP,1964,chr22,-,21362495,21368576,5.606921,5.5175867,4.862522,5.7335424,7.9254775,8.195428,0.002453595
ASHGV40032886,4.8106041,down,TUBA3FP,1964,chr22,-,21362495,21368576,5.606921,5.5175867,4.862522,5.7335424,7.9254775,8.195428,0.002453595
ASHGV40004587,2.6121605,down,LOC102724094,384,chr7,-,100657600,100660889,4.726248,5.38746,4.599352,6.462038,4.6336193,6.546987,0.004561318
ASHGV40029712,10.3985704,down,AC008063.3,619,chr2,+,162949938,162951364,2.3348548,2.9721522,2.3237648,2.3474622,2.324807,5.8389215,4.55298E-09
ASHGV40014280,2.1399483,down,G025283,4904,chr14,-,74044716,74049620,4.6055818,4.2814226,5.528389,5.6618037,6.2350082,6.360017,0.015538584
ASHGV40016912,7.9781189,down,RP11-1069G10.2,1225,chr15,+,63188010,63191742,6.2683153,8.530218,6.8837776,9.688186,5.47599,10.365346,0.004496423
ASHGV40021828,5.2564848,down,G034569,1988,chr17,+,43418114,43421300,2.3348548,6.442835,3.164961,3.9172618,3.1585822,6.1977973,0.009463114
ASHGV40024010,2.4401202,down,AC004257.3,490,chr19,-,15346329,15346819,9.284277,9.573784,9.099196,10.984077,12.748035,11.624826,0.098138612
ASHGV40020464,2.5073318,down,RP11-156P1.3,254,chr17,-,45082983,45098989,7.319947,5.969558,8.27923,7.0435333,6.900047,8.428616,0.007294899
ASHGV40040453,2.2220477,down,LINC01337,443,chr5,-,79904439,79918343,3.96193,4.831582,4.2864575,3.9906137,3.801886,5.3263836,0.000225219
ASHGV40035321,2.7653639,down,G058919,1211,chr3,-,182215849,182217060,3.899574,4.289702,3.8836288,4.303683,4.6214304,5.667073,5.67182E-06
ASHGV40033600,9.138424,down,RP1-102K2.6,808,chr22,+,30635182,30636527,4.038367,5.0391073,7.565539,6.6757874,5.0574274,8.867191,0.001008717
ASHGV40033600,9.138424,down,RP1-102K2.6,808,chr22,+,30635182,30636527,4.038367,5.0391073,7.565539,6.6757874,5.0574274,8.867191,0.001008717
ASHGV40032534,2.0209731,down,G051882,3979,chr21,+,28192377,28208661,4.626031,3.683233,4.0445256,3.6425314,2.6857004,4.7514544,0.01245657
ASHGV40000621,4.2463251,down,AP001062.9,127,chr21,+,45759258,45760353,2.3348548,3.6546807,3.4294689,3.8815484,3.815428,5.509411,7.8329E-05
ASHGV40038608,2.4756261,down,G060086,7143,chr4,+,10616724,10632082,2.3348548,4.047513,3.7627873,2.6697767,3.2713494,4.5250497,0.00359922
ASHGV40047640,2.3231452,down,HOXA-AS3,3918,chr7,+,27179982,27195547,4.9499354,2.3294015,3.5580351,3.7005253,3.8135092,4.8863606,0.019299122
ASHGV40047640,2.3231452,down,HOXA-AS3,3918,chr7,+,27179982,27195547,4.9499354,2.3294015,3.5580351,3.7005253,3.8135092,4.8863606,0.019299122
ASHGV40047640,2.3231452,down,HOXA-AS3,3918,chr7,+,27179982,27195547,4.9499354,2.3294015,3.5580351,3.7005253,3.8135092,4.8863606,0.019299122
ASHGV40003661,2.874171,down,TSNAX-DISC1,3557,chr1,+,231664398,231954990,5.722408,2.3294015,2.5465398,2.3474622,4.754599,5.063228,0.064574438
ASHGV40010704,2.0691291,down,G020417,1204,chr12,-,121739012,121740620,4.792883,5.1240067,2.943721,5.5496163,3.1589446,5.362858,0.083276123
ASHGV40015815,3.623064,down,LOC101928414,672,chr15,-,45543778,45571420,5.054125,7.620287,5.6726313,8.693735,5.3326902,8.331904,0.031600267
ASHGV40036045,2.3344932,down,XLOC_002675,309,chr3,+,58419677,58468999,5.701742,7.3026114,4.7994,6.630224,6.3401933,7.3779435,0.020675121
ASHGV40025640,2.5172802,down,G040508,5036,chr19,+,38223831,38228867,3.731674,3.609215,2.3984323,2.3474622,4.638816,4.6769857,0.015539658
ASHGV40018708,2.0380453,down,G029760,3034,chr16,+,11902208,11909579,2.8357422,3.2061422,5.2979493,2.3474622,4.0814886,4.580943,0.083747557
ASHGV40056342,2.5261789,down,LRRC75A-AS1,892,chr17,+,16342300,16345340,14.419866,15.777823,13.438456,13.759523,16.339848,16.08406,0.045636231
ASHGV40056342,2.5261789,down,LRRC75A-AS1,892,chr17,+,16342300,16345340,14.419866,15.777823,13.438456,13.759523,16.339848,16.08406,0.045636231
ASHGV40040204,5.4786508,down,G065637,1003,chr5,-,49633414,49640014,5.1031294,5.6140857,5.73892,2.3474622,2.324807,6.6795015,0.013577119
ASHGV40013965,606.7692147,down,PTCSC3,1152,chr14,-,36604915,36645857,2.3348548,2.3294015,2.3237648,3.9306998,3.0624037,12.041229,2.0778E-09
ASHGV40021976,4.1230181,down,CTC-462L7.1,4810,chr17,+,53246183,53250993,5.46093,6.349842,6.413386,5.7284136,7.5433645,8.342888,0.000466661
ASHGV40018369,4.465621,down,G032210,1766,chr16,-,85804170,85805936,3.1894515,3.4141998,2.3237648,4.635849,3.0469358,5.480901,0.000431553
ASHGV40038087,14.635589,down,HHIP-AS1,1132,chr4,-,145564067,145567171,8.0855875,9.398311,5.7428856,7.9912214,7.06803,11.528616,0.000211089
ASHGV40015521,4.877253,down,RP11-73M18.8,811,chr14,+,104162689,104163500,11.554688,12.90332,12.222187,12.583399,11.941957,14.527179,1.086E-05
ASHGV40033743,6.0528529,down,XLOC_014244,1344,chr22,+,39462293,39465987,2.3348548,3.205874,3.541726,3.299787,2.4885817,5.57178,4.30613E-06
ASHGV40001678,2.3743328,down,MFAP3,583,chr5,+,153476582,153529507,4.0567203,2.3294015,2.3237648,5.0768075,2.7553482,4.5559306,0.051042379
ASHGV40002253,2.1263561,down,CTD-2012K14.3,336,chr16,-,67576025,67576866,6.457826,7.1125317,7.0632353,6.993488,6.865878,7.986975,1.52117E-05
ASHGV40002253,2.1263561,down,CTD-2012K14.3,336,chr16,-,67576025,67576866,6.457826,7.1125317,7.0632353,6.993488,6.865878,7.986975,1.52117E-05
ASHGV40002253,2.1263561,down,CTD-2012K14.3,336,chr16,-,67576025,67576866,6.457826,7.1125317,7.0632353,6.993488,6.865878,7.986975,1.52117E-05
ASHGV40002253,2.1263561,down,CTD-2012K14.3,336,chr16,-,67576025,67576866,6.457826,7.1125317,7.0632353,6.993488,6.865878,7.986975,1.52117E-05
ASHGV40026788,2.6108153,down,G043696,1402,chr2,-,59404542,59414755,2.3348548,4.8930387,3.179315,4.4190674,4.530567,5.255869,0.020473544
ASHGV40027277,3.7160055,down,XLOC_002277,285,chr2,-,113576773,113581878,3.8735206,3.7626474,4.4604363,3.9840329,4.7455797,6.058996,7.91469E-06
ASHGV40006507,2.3884384,down,G012274,8596,chr11,-,1944600,1953507,4.044199,2.8396726,4.397294,2.3474622,3.981472,4.7780876,0.012746484
ASHGV40036864,2.1927157,down,RP11-420J11.2,479,chr3,+,180131999,180140168,3.04108,2.9382162,2.3237648,5.052344,2.4722762,4.298255,0.049827841
ASHGV40058769,7.7275015,down,G062886,2706,chr4,+,130633754,130726740,4.1417136,5.479856,4.796014,3.9594913,4.209765,7.46737,5.51097E-06
ASHGV40028149,2.0658327,down,G048325,2480,chr2,-,227529892,227532681,8.566617,7.937155,8.699405,8.891156,8.778755,9.621341,0.000250037
ASHGV40020820,2.5997025,down,G035659,1349,chr17,-,72261341,72263639,3.8884592,3.6610677,4.3972096,4.586168,5.1246643,5.7098603,0.000713616
ASHGV40042085,24.0690558,down,LINC01340,729,chr5,+,96840399,97006755,6.490935,2.3294015,4.5710306,2.3474622,4.9814925,8.733172,0.000448443
ASHGV40044243,2.7632769,down,RAET1K,1891,chr6,-,150319154,150326280,6.6259975,6.4176054,7.4152393,6.7295303,6.2826867,8.160592,7.15893E-05
ASHGV40059621,9.5436189,down,XLOC_009480,208,chr11,-,67326815,67330888,2.3348548,2.8063889,3.602862,4.2895103,2.4409418,6.349448,2.299E-05
ASHGV40058870,2.1556909,down,G069062,1064,chr5,-,180584434,180586104,4.855176,4.523967,7.9194875,7.6683407,8.911632,7.883871,0.242568319
ASHGV40057124,3.3480961,down,LUCAT1,890,chr5,-,90598802,90610219,2.3348548,4.217995,2.3237648,2.3474622,4.0047216,4.7891006,0.003975875
ASHGV40028032,14.7068856,down,AC012668.3,228,chr2,-,216444129,216447358,2.7344165,3.5659392,2.3237648,2.3474622,3.088973,6.690531,1.83873E-07
ASHGV40023038,2.4844192,down,RP11-769O8.1,1714,chr18,+,735745,737459,2.3348548,6.536478,2.3237648,3.4229774,2.324807,4.701485,0.145883298
ASHGV40016448,2.5627452,down,SPATA41,1584,chr15,-,100884661,100890438,6.180621,6.2824,4.8969903,3.8541481,4.3314953,6.466821,0.023700065
ASHGV40029533,3.3493796,down,AC010974.3,374,chr2,+,133418098,133424563,4.6122513,5.371096,4.9536757,3.8433626,4.26011,6.351993,0.000174108
ASHGV40029533,3.3493796,down,AC010974.3,374,chr2,+,133418098,133424563,4.6122513,5.371096,4.9536757,3.8433626,4.26011,6.351993,0.000174108
ASHGV40053498,33.5788766,down,G009543,751,chr10,-,49195536,49200224,3.3671098,2.9966762,3.1468947,3.2766936,3.4708254,8.321122,5.77187E-12
ASHGV40036364,2.0304699,down,RP11-757F18.5,1937,chr3,+,111852269,111854206,6.8456326,6.3064003,8.118167,9.109886,7.092651,8.516361,0.075070552
ASHGV40036364,2.0304699,down,RP11-757F18.5,1937,chr3,+,111852269,111854206,6.8456326,6.3064003,8.118167,9.109886,7.092651,8.516361,0.075070552
ASHGV40036364,2.0304699,down,RP11-757F18.5,1937,chr3,+,111852269,111854206,6.8456326,6.3064003,8.118167,9.109886,7.092651,8.516361,0.075070552
ASHGV40036310,2.1904262,down,G004063,315,chr1,+,117223677,117226043,8.986586,10.78356,10.001653,10.109601,10.637772,11.235046,0.007272476
ASHGV40003442,7.8614228,down,PGM5-AS1,586,chr9,-,70970079,70972782,5.331208,4.9251432,5.0410933,4.614359,6.0851393,8.174179,2.24785E-06
ASHGV40033904,2.5712468,down,CITF22-1A6.3,2349,chr22,+,50295875,50298224,4.9417076,6.771716,6.837576,6.8374195,7.254552,7.8910623,0.009981731
ASHGV40040337,3.3398266,down,G066125,9045,chr5,-,68463861,68472906,4.271672,5.53646,4.4462366,5.9302793,5.7326536,6.9232335,0.000969871
ASHGV40021894,8.8388263,down,G034745,1355,chr17,+,47007904,47009259,5.5398097,6.645932,7.443296,6.329788,6.1508203,9.565784,8.12096E-06
ASHGV40004183,8.2443251,down,ANTXRLP1,1165,chr10,-,47590260,47640844,2.3348548,2.3294015,2.3575327,2.3474622,2.8657243,5.4903965,2.1398E-09
ASHGV40054700,2.0937727,down,G010000,27350,chr10,-,71269422,71297844,11.312841,10.945994,9.576152,11.594103,11.837741,12.119471,0.027994861
ASHGV40055927,3.1636897,down,RP11-190J1.3,291,chr10,-,103464408,103468158,4.0582294,5.1602626,8.672611,8.863779,4.4170575,7.895996,0.152202527
ASHGV40017894,2.2718368,down,RP11-626K17.3,4147,chr16,-,32465932,32470079,4.147451,5.429723,6.0882626,4.5254993,8.192947,6.8606358,0.136386871
ASHGV40038874,2.5388307,down,RP11-365H22.2,610,chr4,+,52784937,52785547,3.057689,5.2632127,4.8100796,5.569029,7.3425856,6.5526834,0.086563553
ASHGV40020651,2.5867592,down,LOC653653,1160,chr17,-,58179120,58180280,3.709951,5.460615,3.1204252,5.22407,6.376505,6.149459,0.05047769
ASHGV40005466,2.1181774,down,G008958,1251,chr10,+,30108508,30117024,5.3892756,5.2172866,2.7535439,4.8909774,3.7532845,5.483697,0.062590986
ASHGV40014639,2.1292886,down,G026354,4122,chr14,-,105181095,105185217,4.6281743,5.7845745,4.2168355,4.741653,4.4878182,5.8621826,0.003586404
ASHGV40005392,4.8553414,down,RP11-573G6.9,584,chr10,+,22621332,22621916,3.2647233,3.0725074,2.613175,4.265476,7.9353976,6.5098286,0.045762535
ASHGV40022449,3.9924789,down,RP11-91I8.3,491,chr18,-,6728819,6729861,7.4865594,4.4889135,4.937256,4.7260256,6.65533,7.6561017,0.010023629
ASHGV40022449,3.9924789,down,RP11-91I8.3,491,chr18,-,6728819,6729861,7.4865594,4.4889135,4.937256,4.7260256,6.65533,7.6561017,0.010023629
ASHGV40050428,4.7727406,down,G080033,10158,chr8,+,27586126,27621856,3.8325129,3.4163756,2.3375657,2.3474622,8.582474,6.358096,0.087323439
ASHGV40026266,2.9864455,down,G042178,452,chr2,-,5733392,5734093,3.7089,3.5830646,3.5381384,3.792477,3.4338665,5.1897187,7.10141E-09
ASHGV40058102,3.0765561,down,G015373,729,chr11,+,102138190,102140094,2.6289065,2.511682,3.3684416,3.7761743,3.5440292,4.787163,0.00020323
ASHGV40000705,14.1750158,down,RP11-80B9.4,456,chr1,-,240902718,240906911,2.3348548,4.402694,2.3237648,2.3474622,2.324807,6.571995,1.5272E-05
ASHGV40003926,3.4612071,down,FAM212B-AS1,1976,chr1,+,112282462,112290420,4.012185,3.9711483,3.3808744,5.456483,4.319878,6.019389,0.000794657
ASHGV40041622,6.3101829,down,G065368,1462,chr5,+,36854948,36859301,4.2056513,2.672409,4.276779,4.1530447,3.0049834,6.3202553,5.26713E-05
ASHGV40004020,2.0151552,down,PCDH9-AS2,538,chr13,+,67399300,67489163,3.3841288,2.4789848,3.3286712,4.228627,4.5024905,4.5954714,0.022785757
ASHGV40004020,2.0151552,down,PCDH9-AS2,538,chr13,+,67399300,67489163,3.3841288,2.4789848,3.3286712,4.228627,4.5024905,4.5954714,0.022785757
ASHGV40011570,2.4320563,down,RP11-571M6.18,433,chr12,+,58208276,58208709,6.539482,7.8928275,7.868992,9.547342,7.9530935,9.242524,0.027579231
ASHGV40054090,3.7926254,down,G088690,6614,chrX,-,64844110,64851142,3.7131054,3.2273548,2.3237648,2.3474622,3.3596933,4.917473,0.000129843
ASHGV40008219,2.110353,down,RP11-22P4.2,747,chr11,+,28538378,28540888,4.3960233,5.0028286,3.9797964,4.9253945,4.4963155,5.637556,0.000418809
ASHGV40047442,3.8057098,down,PSMG3-AS1,5822,chr7,+,1609708,1629261,8.134882,8.782398,9.043331,5.9439783,7.200388,9.749161,0.00933507
ASHGV40000147,2.9331259,down,LINC00951,554,chr6,-,40312082,40313890,4.7611895,5.7302485,2.8870316,5.007417,4.0863485,6.046886,0.01200456
ASHGV40028966,2.2603499,down,G044014,1730,chr2,+,68686552,68688918,6.523742,6.2883673,6.789621,6.5671577,5.863094,7.5829425,7.09921E-05
ASHGV40034040,3.4781175,down,RBSN,933,chr3,-,15137177,15140664,8.514954,10.097634,6.8145146,9.153476,9.154928,10.545408,0.010881182
ASHGV40043903,2.3483785,down,RP3-355L5.5,541,chr6,-,105721094,105721635,5.1229057,2.3294015,4.7815576,5.0029855,4.77993,5.635021,0.046207227
ASHGV40032120,5.1210053,down,G051899,2815,chr21,-,29067570,29076026,3.3378327,4.205225,7.945899,3.8960333,3.4464848,6.922722,0.025347642
ASHGV40032912,2.2602085,down,G053015,932,chr22,-,22674638,22757299,7.8517203,7.194134,7.3341675,8.392241,7.785168,8.887942,0.000540748
ASHGV40008892,4.5244231,down,NEXN-AS1,2292,chr1,-,78347032,78355224,5.914082,6.303211,5.379982,6.3593807,5.64952,8.098969,2.77199E-06
ASHGV40043191,2.2995279,down,G070119,1551,chr6,-,28635712,28641049,5.550384,5.83899,6.54812,6.151382,5.3444085,7.0879946,0.000504082
ASHGV40036094,2.3135905,down,SUCLG2-AS1,977,chr3,+,67705120,67797534,2.3348548,4.241888,2.3237648,4.9984264,3.2036083,4.630642,0.051396025
ASHGV40021538,2.4346868,down,SH3GL1P2,2506,chr17,+,28951335,28953825,9.679222,9.635171,9.279547,9.678267,9.777422,10.893662,3.93854E-07
ASHGV40038146,5.3923429,down,G063395,534,chr4,-,153915939,153917557,2.3348548,2.3294015,2.7738163,2.3474622,2.417969,4.871613,2.36831E-09
ASHGV40021354,2.7583257,down,MEIS3P1,2872,chr17,+,15690163,15693019,12.313782,11.39049,11.796454,11.015889,11.290016,13.025119,0.000192895
ASHGV40017858,6.6629842,down,G030544,1200,chr16,-,30644402,30645698,4.4341044,3.6444232,2.3237648,3.6443267,2.324807,6.0104537,0.000167147
ASHGV40054445,2.4265466,down,G090111,3863,chrX,-,133677212,133683664,2.3348548,4.592894,3.5860996,4.072544,4.0481577,5.0058146,0.010213008
ASHGV40004133,3.2759112,down,IPO11-LRRC70,1818,chr5,+,61874561,61924416,7.4635215,8.880795,7.6439443,8.466947,7.285491,9.660036,0.000543452
ASHGV40011530,2.376337,down,G018538,398,chr12,+,56808701,56809413,2.5575044,3.2604313,2.325872,4.0969386,4.554583,4.6078053,0.019714439
